timestamp,product,side,price,volume
50500,RAINFOREST_RESIN,BID,9996,1
50500,RAINFOREST_RESIN,ASK,10004,1
50500,RAINFOREST_RESIN,ASK,10005,27
50500,KELP,BID,2035,8
50500,KELP,BID,2034,32
50500,KELP,ASK,2037,28
50600,SQUID_INK,BID,1831,24
50600,SQUID_INK,ASK,1832,8
50600,SQUID_INK,ASK,1834,24
50600,RAINFOREST_RESIN,BID,9998,7
50600,RAINFOREST_RESIN,BID,9996,2
50600,RAINFOREST_RESIN,BID,9995,22
50600,RAINFOREST_RESIN,ASK,10000,10
50600,RAINFOREST_RESIN,ASK,10004,2
50600,RAINFOREST_RESIN,ASK,10005,22
50600,KELP,BID,2035,5
50600,KELP,BID,2034,24
50600,KELP,ASK,2035,8
50600,KELP,ASK,2037,24
50700,SQUID_INK,BID,1829,24
50700,SQUID_INK,ASK,1833,20
50700,RAINFOREST_RESIN,BID,9998,14
50700,RAINFOREST_RESIN,BID,9995,20
50700,RAINFOREST_RESIN,ASK,10005,20
50700,KELP,BID,2034,24
50700,KELP,ASK,2037,38
50800,SQUID_INK,BID,1830,28
50800,SQUID_INK,ASK,1833,44
50800,RAINFOREST_RESIN,BID,9998,7
50800,RAINFOREST_RESIN,BID,9996,2
50800,RAINFOREST_RESIN,BID,9995,26
50800,RAINFOREST_RESIN,ASK,10004,2
50800,RAINFOREST_RESIN,ASK,10005,26
50800,KELP,BID,2034,45
50800,KELP,ASK,2037,39
50900,SQUID_INK,BID,1831,45
50900,SQUID_INK,ASK,1832,10
50900,SQUID_INK,ASK,1834,30
50900,RAINFOREST_RESIN,BID,9998,2
50900,RAINFOREST_RESIN,BID,9995,30
50900,RAINFOREST_RESIN,ASK,10000,10
50900,RAINFOREST_RESIN,ASK,10005,30
50900,KELP,BID,2034,40
50900,KELP,ASK,2035,10
50900,KELP,ASK,2037,30
51000,SQUID_INK,BID,1831,4
51000,SQUID_INK,BID,1830,24
51000,SQUID_INK,ASK,1834,25
51000,RAINFOREST_RESIN,BID,9996,2
51000,RAINFOREST_RESIN,BID,9995,23
51000,RAINFOREST_RESIN,ASK,10004,2
51000,RAINFOREST_RESIN,ASK,10005,23
51000,KELP,BID,2034,30
51000,KELP,ASK,2037,40
51100,SQUID_INK,BID,1832,1
51100,SQUID_INK,BID,1831,32
51100,SQUID_INK,ASK,1834,29
51100,RAINFOREST_RESIN,BID,9995,29
51100,RAINFOREST_RESIN,ASK,10002,1
51100,RAINFOREST_RESIN,ASK,10005,29
51100,KELP,BID,2034,47
51100,KELP,ASK,2037,29
51200,SQUID_INK,BID,1831,30
51200,SQUID_INK,ASK,1834,31
51200,RAINFOREST_RESIN,BID,9995,30
51200,RAINFOREST_RESIN,ASK,10005,30
51200,KELP,BID,2034,30
51200,KELP,ASK,2037,46
51300,SQUID_INK,BID,1830,25
51300,SQUID_INK,ASK,1833,41
51300,RAINFOREST_RESIN,BID,9996,2
51300,RAINFOREST_RESIN,BID,9995,23
51300,RAINFOREST_RESIN,ASK,9998,10
51300,RAINFOREST_RESIN,ASK,10002,5
51300,RAINFOREST_RESIN,ASK,10004,2
51300,KELP,BID,2034,41
51300,KELP,ASK,2037,36
51400,SQUID_INK,BID,1831,10
51400,SQUID_INK,BID,1829,29
51400,SQUID_INK,ASK,1831,10
51400,SQUID_INK,ASK,1832,24
51400,RAINFOREST_RESIN,BID,9996,1
51400,RAINFOREST_RESIN,BID,9995,22
51400,RAINFOREST_RESIN,ASK,10004,1
51400,RAINFOREST_RESIN,ASK,10005,22
51400,KELP,BID,2036,10
51400,KELP,BID,2034,24
51400,KELP,ASK,2036,10
51400,KELP,ASK,2037,26
51500,SQUID_INK,BID,1831,4
51500,SQUID_INK,BID,1829,22
51500,SQUID_INK,ASK,1830,2
51500,SQUID_INK,ASK,1832,24
51500,RAINFOREST_RESIN,BID,9995,21
51500,RAINFOREST_RESIN,ASK,9996,2
51500,RAINFOREST_RESIN,ASK,10005,21
51500,KELP,BID,2036,4
51500,KELP,BID,2034,22
51500,KELP,ASK,2035,2
51500,KELP,ASK,2037,34
51600,SQUID_INK,BID,1829,6
51600,SQUID_INK,BID,1828,23
51600,SQUID_INK,ASK,1831,27
51600,RAINFOREST_RESIN,BID,9996,2
51600,RAINFOREST_RESIN,BID,9995,21
51600,RAINFOREST_RESIN,ASK,10002,5
51600,RAINFOREST_RESIN,ASK,10004,2
51600,RAINFOREST_RESIN,ASK,10005,21
51600,KELP,BID,2036,6
51600,KELP,BID,2034,28
51600,KELP,ASK,2037,36
51700,SQUID_INK,BID,1828,2
51700,SQUID_INK,BID,1827,30
51700,SQUID_INK,ASK,1831,35
51700,RAINFOREST_RESIN,BID,9996,2
51700,RAINFOREST_RESIN,BID,9995,30
51700,RAINFOREST_RESIN,ASK,10004,2
51700,RAINFOREST_RESIN,ASK,10005,30
51700,KELP,BID,2034,45
51700,KELP,ASK,2037,44
51800,SQUID_INK,BID,1828,25
51800,SQUID_INK,ASK,1831,41
51800,RAINFOREST_RESIN,BID,9997,2
51800,RAINFOREST_RESIN,BID,9995,25
51800,RAINFOREST_RESIN,ASK,10005,25
51800,KELP,BID,2034,37
51800,KELP,ASK,2037,37
51900,SQUID_INK,BID,1828,44
51900,SQUID_INK,ASK,1831,39
51900,RAINFOREST_RESIN,BID,9996,2
51900,RAINFOREST_RESIN,BID,9995,26
51900,RAINFOREST_RESIN,ASK,10004,2
51900,RAINFOREST_RESIN,ASK,10005,26
51900,KELP,BID,2034,40
51900,KELP,ASK,2037,40
52000,SQUID_INK,BID,1829,37
52000,SQUID_INK,ASK,1830,10
52000,SQUID_INK,ASK,1832,21
52000,RAINFOREST_RESIN,BID,9998,4
52000,RAINFOREST_RESIN,BID,9995,21
52000,RAINFOREST_RESIN,ASK,10000,10
52000,RAINFOREST_RESIN,ASK,10005,21
52000,KELP,BID,2034,38
52000,KELP,ASK,2035,10
52000,KELP,ASK,2037,21
52100,SQUID_INK,BID,1827,33
52100,SQUID_INK,ASK,1830,28
52100,RAINFOREST_RESIN,BID,9996,1
52100,RAINFOREST_RESIN,BID,9995,27
52100,RAINFOREST_RESIN,ASK,10004,1
52100,RAINFOREST_RESIN,ASK,10005,27
52100,KELP,BID,2034,2
52100,KELP,BID,2033,30
52100,KELP,ASK,2037,28
52200,SQUID_INK,BID,1827,22
52200,SQUID_INK,ASK,1830,39
52200,RAINFOREST_RESIN,BID,9995,23
52200,RAINFOREST_RESIN,ASK,10005,23
52200,KELP,BID,2033,23
52200,KELP,ASK,2034,2
52200,KELP,ASK,2037,23
52300,SQUID_INK,BID,1827,46
52300,SQUID_INK,ASK,1831,30
52300,RAINFOREST_RESIN,BID,9995,30
52300,RAINFOREST_RESIN,ASK,10005,30
52300,KELP,BID,2033,31
52300,KELP,ASK,2037,30
52400,SQUID_INK,BID,1834,2
52400,SQUID_INK,BID,1833,20
52400,SQUID_INK,ASK,1835,8
52400,SQUID_INK,ASK,1837,21
52400,RAINFOREST_RESIN,BID,10002,6
52400,RAINFOREST_RESIN,BID,9996,1
52400,RAINFOREST_RESIN,BID,9995,20
52400,RAINFOREST_RESIN,ASK,10004,1
52400,RAINFOREST_RESIN,ASK,10005,20
52400,KELP,BID,2034,1
52400,KELP,BID,2033,21
52400,KELP,ASK,2035,8
52400,KELP,ASK,2037,21
52500,SQUID_INK,BID,1834,31
52500,SQUID_INK,ASK,1837,42
52500,RAINFOREST_RESIN,BID,9996,2
52500,RAINFOREST_RESIN,BID,9995,25
52500,RAINFOREST_RESIN,ASK,10004,2
52500,RAINFOREST_RESIN,ASK,10005,25
52500,KELP,BID,2033,31
52500,KELP,ASK,2037,27
52600,SQUID_INK,BID,1834,46
52600,SQUID_INK,ASK,1837,42
52600,RAINFOREST_RESIN,BID,10004,11
52600,RAINFOREST_RESIN,BID,10003,1
52600,RAINFOREST_RESIN,BID,9996,1
52600,RAINFOREST_RESIN,BID,9995,30
52600,RAINFOREST_RESIN,ASK,10004,1
52600,RAINFOREST_RESIN,ASK,10005,30
52600,KELP,BID,2033,31
52600,KELP,ASK,2037,31
52700,SQUID_INK,BID,1838,2
52700,SQUID_INK,BID,1836,34
52700,SQUID_INK,ASK,1839,38
52700,RAINFOREST_RESIN,BID,9996,1
52700,RAINFOREST_RESIN,BID,9995,24
52700,RAINFOREST_RESIN,ASK,10002,18
52700,RAINFOREST_RESIN,ASK,10004,1
52700,RAINFOREST_RESIN,ASK,10005,24
52700,KELP,BID,2036,2
52700,KELP,BID,2033,25
52700,KELP,ASK,2037,25
52800,SQUID_INK,BID,1839,2
52800,SQUID_INK,BID,1837,39
52800,SQUID_INK,ASK,1840,4
52800,SQUID_INK,ASK,1841,26
52800,RAINFOREST_RESIN,BID,9996,2
52800,RAINFOREST_RESIN,BID,9995,26
52800,RAINFOREST_RESIN,ASK,10004,2
52800,RAINFOREST_RESIN,ASK,10005,26
52800,KELP,BID,2036,2
52800,KELP,BID,2033,28
52800,KELP,ASK,2036,1
52800,KELP,ASK,2037,28
52900,SQUID_INK,BID,1839,29
52900,SQUID_INK,ASK,1842,28
52900,RAINFOREST_RESIN,BID,9996,1
52900,RAINFOREST_RESIN,BID,9995,26
52900,RAINFOREST_RESIN,ASK,10002,6
52900,RAINFOREST_RESIN,ASK,10004,1
52900,RAINFOREST_RESIN,ASK,10005,26
52900,KELP,BID,2033,27
52900,KELP,ASK,2037,28
53000,SQUID_INK,BID,1840,1
53000,SQUID_INK,BID,1839,29
53000,SQUID_INK,ASK,1843,30
53000,KELP,BID,2033,30
53000,KELP,ASK,2037,30
53000,RAINFOREST_RESIN,BID,9996,1
53000,RAINFOREST_RESIN,BID,9995,29
53000,RAINFOREST_RESIN,ASK,10004,1
53000,RAINFOREST_RESIN,ASK,10005,29
53100,SQUID_INK,BID,1838,23
53100,SQUID_INK,ASK,1841,39
53100,RAINFOREST_RESIN,BID,9996,2
53100,RAINFOREST_RESIN,BID,9995,21
53100,RAINFOREST_RESIN,ASK,9998,10
53100,RAINFOREST_RESIN,ASK,10004,2
53100,RAINFOREST_RESIN,ASK,10005,21
53100,KELP,BID,2033,23
53100,KELP,ASK,2037,23
53200,SQUID_INK,BID,1839,2
53200,SQUID_INK,BID,1837,37
53200,SQUID_INK,ASK,1841,23
53200,RAINFOREST_RESIN,BID,9995,23
53200,RAINFOREST_RESIN,ASK,10005,23
53200,KELP,BID,2036,2
53200,KELP,BID,2034,23
53200,KELP,ASK,2037,39
53300,SQUID_INK,BID,1840,20
53300,SQUID_INK,ASK,1841,8
53300,SQUID_INK,ASK,1843,28
53300,RAINFOREST_RESIN,BID,9995,20
53300,RAINFOREST_RESIN,ASK,10005,20
53300,KELP,BID,2034,35
53300,KELP,ASK,2035,8
53300,KELP,ASK,2037,23
53400,SQUID_INK,BID,1841,14
53400,SQUID_INK,BID,1840,34
53400,SQUID_INK,ASK,1843,4
53400,SQUID_INK,ASK,1844,30
53400,RAINFOREST_RESIN,BID,9996,2
53400,RAINFOREST_RESIN,BID,9995,30
53400,RAINFOREST_RESIN,ASK,9998,2
53400,RAINFOREST_RESIN,ASK,10004,2
53400,RAINFOREST_RESIN,ASK,10005,30
53400,KELP,BID,2034,50
53400,KELP,ASK,2037,32
53500,SQUID_INK,BID,1840,27
53500,SQUID_INK,ASK,1841,4
53500,SQUID_INK,ASK,1843,25
53500,RAINFOREST_RESIN,BID,9995,25
53500,RAINFOREST_RESIN,ASK,10002,7
53500,RAINFOREST_RESIN,ASK,10005,25
53500,KELP,BID,2034,25
53500,KELP,ASK,2036,4
53500,KELP,ASK,2037,37
53600,SQUID_INK,BID,1840,25
53600,SQUID_INK,ASK,1843,39
53600,RAINFOREST_RESIN,BID,9998,4
53600,RAINFOREST_RESIN,BID,9996,1
53600,RAINFOREST_RESIN,BID,9995,22
53600,RAINFOREST_RESIN,ASK,10004,1
53600,RAINFOREST_RESIN,ASK,10005,22
53600,KELP,BID,2034,39
53600,KELP,ASK,2037,34
53700,SQUID_INK,BID,1841,11
53700,SQUID_INK,BID,1840,29
53700,SQUID_INK,ASK,1843,23
53700,RAINFOREST_RESIN,BID,9995,23
53700,RAINFOREST_RESIN,ASK,10005,23
53700,KELP,BID,2035,8
53700,KELP,BID,2034,27
53700,KELP,ASK,2037,23
53800,SQUID_INK,BID,1838,29
53800,SQUID_INK,ASK,1842,40
53800,RAINFOREST_RESIN,BID,9998,16
53800,RAINFOREST_RESIN,BID,9995,29
53800,RAINFOREST_RESIN,ASK,10005,29
53800,KELP,BID,2034,29
53800,KELP,ASK,2037,56
53900,SQUID_INK,BID,1838,26
53900,SQUID_INK,ASK,1839,8
53900,SQUID_INK,ASK,1841,26
53900,RAINFOREST_RESIN,BID,9996,1
53900,RAINFOREST_RESIN,BID,9995,25
53900,RAINFOREST_RESIN,ASK,10000,8
53900,RAINFOREST_RESIN,ASK,10002,8
53900,RAINFOREST_RESIN,ASK,10004,1
53900,KELP,BID,2034,45
53900,KELP,ASK,2035,8
53900,KELP,ASK,2037,26
54000,SQUID_INK,BID,1838,3
54000,SQUID_INK,BID,1837,30
54000,SQUID_INK,ASK,1840,22
54000,RAINFOREST_RESIN,BID,9996,1
54000,RAINFOREST_RESIN,BID,9995,21
54000,RAINFOREST_RESIN,ASK,10002,1
54000,RAINFOREST_RESIN,ASK,10004,1
54000,RAINFOREST_RESIN,ASK,10005,21
54000,KELP,BID,2035,3
54000,KELP,BID,2034,30
54000,KELP,ASK,2037,22
54100,SQUID_INK,BID,1840,2
54100,SQUID_INK,BID,1839,19
54100,SQUID_INK,BID,1838,22
54100,SQUID_INK,ASK,1841,25
54100,RAINFOREST_RESIN,BID,10004,1
54100,RAINFOREST_RESIN,BID,10003,1
54100,RAINFOREST_RESIN,BID,9996,1
54100,RAINFOREST_RESIN,BID,9995,21
54100,RAINFOREST_RESIN,ASK,10004,1
54100,RAINFOREST_RESIN,ASK,10005,21
54100,KELP,BID,2036,2
54100,KELP,BID,2034,26
54100,KELP,ASK,2037,25
54200,SQUID_INK,BID,1839,20
54200,SQUID_INK,ASK,1843,38
54200,RAINFOREST_RESIN,BID,9996,1
54200,RAINFOREST_RESIN,BID,9995,20
54200,RAINFOREST_RESIN,ASK,10004,1
54200,RAINFOREST_RESIN,ASK,10005,20
54200,KELP,BID,2034,20
54200,KELP,ASK,2037,37
54300,SQUID_INK,BID,1836,28
54300,SQUID_INK,ASK,1837,2
54300,SQUID_INK,ASK,1839,42
54300,RAINFOREST_RESIN,BID,10002,2
54300,RAINFOREST_RESIN,BID,9996,2
54300,RAINFOREST_RESIN,BID,9995,26
54300,RAINFOREST_RESIN,ASK,10000,2
54300,RAINFOREST_RESIN,ASK,10004,2
54300,RAINFOREST_RESIN,ASK,10005,26
54300,KELP,BID,2034,44
54300,KELP,ASK,2035,2
54300,KELP,ASK,2037,37
54400,SQUID_INK,BID,1836,38
54400,SQUID_INK,ASK,1839,33
54400,RAINFOREST_RESIN,BID,9995,22
54400,RAINFOREST_RESIN,ASK,10005,22
54400,KELP,BID,2034,33
54400,KELP,ASK,2037,35
54500,SQUID_INK,BID,1836,8
54500,SQUID_INK,BID,1835,32
54500,SQUID_INK,ASK,1838,29
54500,RAINFOREST_RESIN,BID,9996,2
54500,RAINFOREST_RESIN,BID,9995,27
54500,RAINFOREST_RESIN,ASK,10002,4
54500,RAINFOREST_RESIN,ASK,10004,2
54500,RAINFOREST_RESIN,ASK,10005,27
54500,KELP,BID,2034,42
54500,KELP,ASK,2037,41
54600,SQUID_INK,BID,1836,30
54600,SQUID_INK,ASK,1839,57
54600,RAINFOREST_RESIN,BID,10002,4
54600,RAINFOREST_RESIN,BID,9996,1
54600,RAINFOREST_RESIN,BID,9995,29
54600,RAINFOREST_RESIN,ASK,10004,1
54600,RAINFOREST_RESIN,ASK,10005,29
54600,KELP,BID,2034,42
54600,KELP,ASK,2037,42
54700,SQUID_INK,BID,1841,2
54700,SQUID_INK,BID,1839,40
54700,SQUID_INK,ASK,1842,23
54700,RAINFOREST_RESIN,BID,10004,6
54700,RAINFOREST_RESIN,BID,10003,1
54700,RAINFOREST_RESIN,BID,9996,1
54700,RAINFOREST_RESIN,BID,9995,22
54700,RAINFOREST_RESIN,ASK,10004,1
54700,RAINFOREST_RESIN,ASK,10005,22
54700,KELP,BID,2036,2
54700,KELP,BID,2034,33
54700,KELP,ASK,2037,35
54800,SQUID_INK,BID,1840,32
54800,SQUID_INK,ASK,1843,27
54800,RAINFOREST_RESIN,BID,9996,2
54800,RAINFOREST_RESIN,BID,9995,23
54800,RAINFOREST_RESIN,ASK,10004,2
54800,RAINFOREST_RESIN,ASK,10005,23
54800,KELP,BID,2034,42
54800,KELP,ASK,2037,27
54900,SQUID_INK,BID,1839,24
54900,SQUID_INK,ASK,1841,2
54900,SQUID_INK,ASK,1842,38
54900,RAINFOREST_RESIN,BID,9996,2
54900,RAINFOREST_RESIN,BID,9995,22
54900,RAINFOREST_RESIN,ASK,10003,6
54900,RAINFOREST_RESIN,ASK,10004,2
54900,RAINFOREST_RESIN,ASK,10005,22
54900,KELP,BID,2034,24
54900,KELP,ASK,2036,2
54900,KELP,ASK,2037,38
55000,SQUID_INK,BID,1839,38
55000,SQUID_INK,ASK,1841,14
55000,SQUID_INK,ASK,1842,22
55000,RAINFOREST_RESIN,BID,9996,2
55000,RAINFOREST_RESIN,BID,9995,20
55000,RAINFOREST_RESIN,ASK,10004,2
55000,RAINFOREST_RESIN,ASK,10005,20
55000,KELP,BID,2034,38
55000,KELP,ASK,2036,14
55000,KELP,ASK,2037,22
55100,SQUID_INK,BID,1839,37
55100,SQUID_INK,ASK,1842,26
55100,RAINFOREST_RESIN,BID,9996,2
55100,RAINFOREST_RESIN,BID,9995,24
55100,RAINFOREST_RESIN,ASK,10004,2
55100,RAINFOREST_RESIN,ASK,10005,24
55100,KELP,BID,2034,37
55100,KELP,ASK,2037,39
55200,SQUID_INK,BID,1837,25
55200,SQUID_INK,ASK,1841,26
55200,RAINFOREST_RESIN,BID,9998,16
55200,RAINFOREST_RESIN,BID,9996,1
55200,RAINFOREST_RESIN,BID,9995,25
55200,RAINFOREST_RESIN,ASK,10004,1
55200,RAINFOREST_RESIN,ASK,10005,25
55200,KELP,BID,2034,38
55200,KELP,ASK,2037,38
55300,SQUID_INK,BID,1836,22
55300,SQUID_INK,ASK,1838,6
55300,SQUID_INK,ASK,1839,32
55300,RAINFOREST_RESIN,BID,10003,8
55300,RAINFOREST_RESIN,BID,9995,22
55300,RAINFOREST_RESIN,ASK,10002,10
55300,RAINFOREST_RESIN,ASK,10005,22
55300,KELP,BID,2034,34
55300,KELP,ASK,2036,6
55300,KELP,ASK,2037,28
55400,SQUID_INK,BID,1837,22
55400,SQUID_INK,BID,1836,28
55400,SQUID_INK,ASK,1839,28
55400,RAINFOREST_RESIN,BID,9998,10
55400,RAINFOREST_RESIN,BID,9996,1
55400,RAINFOREST_RESIN,BID,9995,27
55400,RAINFOREST_RESIN,ASK,10000,6
55400,RAINFOREST_RESIN,ASK,10004,1
55400,RAINFOREST_RESIN,ASK,10005,27
55400,KELP,BID,2034,45
55400,KELP,ASK,2037,28
55500,SQUID_INK,BID,1840,24
55500,SQUID_INK,ASK,1842,4
55500,SQUID_INK,ASK,1843,46
55500,RAINFOREST_RESIN,BID,9996,2
55500,RAINFOREST_RESIN,BID,9995,22
55500,RAINFOREST_RESIN,ASK,10004,2
55500,RAINFOREST_RESIN,ASK,10005,22
55500,KELP,BID,2034,24
55500,KELP,ASK,2036,4
55500,KELP,ASK,2037,36
55600,SQUID_INK,BID,1840,38
55600,SQUID_INK,ASK,1844,23
55600,RAINFOREST_RESIN,BID,9995,23
55600,RAINFOREST_RESIN,ASK,10002,18
55600,RAINFOREST_RESIN,ASK,10005,23
55600,KELP,BID,2034,39
55600,KELP,ASK,2037,34
55700,SQUID_INK,BID,1840,22
55700,SQUID_INK,ASK,1843,38
55700,RAINFOREST_RESIN,BID,9996,1
55700,RAINFOREST_RESIN,BID,9995,21
55700,RAINFOREST_RESIN,ASK,10002,11
55700,RAINFOREST_RESIN,ASK,10004,1
55700,RAINFOREST_RESIN,ASK,10005,21
55700,KELP,BID,2034,33
55700,KELP,ASK,2037,35
55800,SQUID_INK,BID,1839,50
55800,SQUID_INK,ASK,1842,26
55800,RAINFOREST_RESIN,BID,9996,1
55800,RAINFOREST_RESIN,BID,9995,25
55800,RAINFOREST_RESIN,ASK,10004,1
55800,RAINFOREST_RESIN,ASK,10005,25
55800,KELP,BID,2034,18
55800,KELP,BID,2033,25
55800,KELP,ASK,2037,26
55900,SQUID_INK,BID,1840,8
55900,SQUID_INK,BID,1839,20
55900,SQUID_INK,ASK,1842,20
55900,RAINFOREST_RESIN,BID,9995,20
55900,RAINFOREST_RESIN,ASK,10005,20
55900,KELP,BID,2035,8
55900,KELP,BID,2034,20
55900,KELP,ASK,2037,20
56000,SQUID_INK,BID,1837,2
56000,SQUID_INK,BID,1836,25
56000,SQUID_INK,ASK,1838,14
56000,SQUID_INK,ASK,1839,1
56000,SQUID_INK,ASK,1840,24
56000,RAINFOREST_RESIN,BID,10000,4
56000,RAINFOREST_RESIN,BID,9996,1
56000,RAINFOREST_RESIN,BID,9995,24
56000,RAINFOREST_RESIN,ASK,10002,6
56000,RAINFOREST_RESIN,ASK,10004,1
56000,RAINFOREST_RESIN,ASK,10005,24
56000,KELP,BID,2035,2
56000,KELP,BID,2034,25
56000,KELP,ASK,2036,14
56000,KELP,ASK,2037,29
56100,SQUID_INK,BID,1837,35
56100,SQUID_INK,ASK,1840,28
56100,RAINFOREST_RESIN,BID,9996,1
56100,RAINFOREST_RESIN,BID,9995,27
56100,RAINFOREST_RESIN,ASK,9998,2
56100,RAINFOREST_RESIN,ASK,10002,3
56100,RAINFOREST_RESIN,ASK,10004,1
56100,KELP,BID,2034,2
56100,KELP,BID,2033,42
56100,KELP,ASK,2037,28
56200,SQUID_INK,BID,1834,31
56200,SQUID_INK,ASK,1835,8
56200,SQUID_INK,ASK,1837,31
56200,RAINFOREST_RESIN,BID,9996,1
56200,RAINFOREST_RESIN,BID,9995,30
56200,RAINFOREST_RESIN,ASK,10000,8
56200,RAINFOREST_RESIN,ASK,10004,1
56200,RAINFOREST_RESIN,ASK,10005,30
56200,KELP,BID,2034,31
56200,KELP,ASK,2035,8
56200,KELP,ASK,2037,31
56300,SQUID_INK,BID,1835,32
56300,SQUID_INK,ASK,1838,28
56300,RAINFOREST_RESIN,BID,9995,28
56300,RAINFOREST_RESIN,ASK,10005,28
56300,KELP,BID,2034,32
56300,KELP,ASK,2037,43
56400,SQUID_INK,BID,1836,1
56400,SQUID_INK,BID,1835,29
56400,SQUID_INK,ASK,1838,29
56400,RAINFOREST_RESIN,BID,9996,2
56400,RAINFOREST_RESIN,BID,9995,27
56400,RAINFOREST_RESIN,ASK,10004,2
56400,RAINFOREST_RESIN,ASK,10005,27
56400,KELP,BID,2034,4
56400,KELP,BID,2033,38
56400,KELP,ASK,2037,29
56500,SQUID_INK,BID,1836,21
56500,SQUID_INK,ASK,1839,39
56500,RAINFOREST_RESIN,BID,10000,6
56500,RAINFOREST_RESIN,BID,9995,21
56500,RAINFOREST_RESIN,ASK,10002,9
56500,RAINFOREST_RESIN,ASK,10005,21
56500,KELP,BID,2034,21
56500,KELP,ASK,2037,37
56600,SQUID_INK,BID,1839,47
56600,SQUID_INK,ASK,1840,6
56600,SQUID_INK,ASK,1842,30
56600,RAINFOREST_RESIN,BID,9996,2
56600,RAINFOREST_RESIN,BID,9995,28
56600,RAINFOREST_RESIN,ASK,10002,4
56600,RAINFOREST_RESIN,ASK,10004,2
56600,RAINFOREST_RESIN,ASK,10005,28
56600,KELP,BID,2034,46
56600,KELP,ASK,2036,6
56600,KELP,ASK,2037,35
56700,SQUID_INK,BID,1841,28
56700,SQUID_INK,ASK,1844,42
56700,RAINFOREST_RESIN,BID,9998,10
56700,RAINFOREST_RESIN,BID,9995,27
56700,RAINFOREST_RESIN,ASK,10005,27
56700,KELP,BID,2033,38
56700,KELP,ASK,2034,4
56700,KELP,ASK,2037,27
56800,SQUID_INK,BID,1841,46
56800,SQUID_INK,ASK,1844,23
56800,RAINFOREST_RESIN,BID,9995,23
56800,RAINFOREST_RESIN,ASK,10005,23
56800,KELP,BID,2034,10
56800,KELP,BID,2033,23
56800,KELP,ASK,2037,23
56900,SQUID_INK,BID,1842,21
56900,SQUID_INK,ASK,1845,37
56900,KELP,BID,2034,1
56900,KELP,BID,2033,20
56900,KELP,ASK,2037,21
56900,RAINFOREST_RESIN,BID,9996,1
56900,RAINFOREST_RESIN,BID,9995,20
56900,RAINFOREST_RESIN,ASK,10004,1
56900,RAINFOREST_RESIN,ASK,10005,20
57000,SQUID_INK,BID,1843,38
57000,SQUID_INK,ASK,1846,22
57000,RAINFOREST_RESIN,BID,9996,2
57000,RAINFOREST_RESIN,BID,9995,20
57000,RAINFOREST_RESIN,ASK,10002,14
57000,RAINFOREST_RESIN,ASK,10004,2
57000,RAINFOREST_RESIN,ASK,10005,20
57000,KELP,BID,2034,2
57000,KELP,BID,2033,20
57000,KELP,ASK,2037,22
57100,SQUID_INK,BID,1846,2
57100,SQUID_INK,BID,1844,24
57100,SQUID_INK,ASK,1848,24
57100,RAINFOREST_RESIN,BID,9998,10
57100,RAINFOREST_RESIN,BID,9995,24
57100,RAINFOREST_RESIN,ASK,10005,24
57100,KELP,BID,2036,2
57100,KELP,BID,2033,24
57100,KELP,ASK,2037,24
57200,SQUID_INK,BID,1847,26
57200,SQUID_INK,ASK,1850,27
57200,RAINFOREST_RESIN,BID,9998,5
57200,RAINFOREST_RESIN,BID,9996,1
57200,RAINFOREST_RESIN,BID,9995,25
57200,RAINFOREST_RESIN,ASK,10004,1
57200,RAINFOREST_RESIN,ASK,10005,25
57200,KELP,BID,2034,1
57200,KELP,BID,2033,25
57200,KELP,ASK,2037,27
57300,SQUID_INK,BID,1847,31
57300,SQUID_INK,ASK,1849,2
57300,SQUID_INK,ASK,1850,45
57300,RAINFOREST_RESIN,BID,9996,1
57300,RAINFOREST_RESIN,BID,9995,30
57300,RAINFOREST_RESIN,ASK,10004,1
57300,RAINFOREST_RESIN,ASK,10005,30
57300,KELP,BID,2034,1
57300,KELP,BID,2033,30
57300,KELP,ASK,2035,2
57300,KELP,ASK,2037,31
57400,SQUID_INK,BID,1846,44
57400,SQUID_INK,ASK,1849,39
57400,RAINFOREST_RESIN,BID,9996,1
57400,RAINFOREST_RESIN,BID,9995,27
57400,RAINFOREST_RESIN,ASK,10004,1
57400,RAINFOREST_RESIN,ASK,10005,27
57400,KELP,BID,2035,1
57400,KELP,BID,2034,1
57400,KELP,BID,2033,27
57400,KELP,ASK,2037,28
57500,SQUID_INK,BID,1844,4
57500,SQUID_INK,BID,1843,28
57500,SQUID_INK,ASK,1847,21
57500,RAINFOREST_RESIN,BID,9995,21
57500,RAINFOREST_RESIN,ASK,10005,21
57500,KELP,BID,2034,2
57500,KELP,BID,2033,21
57500,KELP,ASK,2037,22
57600,SQUID_INK,BID,1843,10
57600,SQUID_INK,BID,1841,22
57600,SQUID_INK,ASK,1845,22
57600,RAINFOREST_RESIN,BID,10000,8
57600,RAINFOREST_RESIN,BID,9996,2
57600,RAINFOREST_RESIN,BID,9995,20
57600,RAINFOREST_RESIN,ASK,10004,2
57600,RAINFOREST_RESIN,ASK,10005,20
57600,KELP,BID,2035,10
57600,KELP,BID,2034,2
57600,KELP,BID,2033,20
57600,KELP,ASK,2037,22
57700,SQUID_INK,BID,1839,22
57700,SQUID_INK,ASK,1842,27
57700,RAINFOREST_RESIN,BID,9998,2
57700,RAINFOREST_RESIN,BID,9996,1
57700,RAINFOREST_RESIN,BID,9995,21
57700,RAINFOREST_RESIN,ASK,10004,1
